NMIR;NORM;WMC_CK_std;WMC_CK_75%;WMC_CK_count;WMC_CK_mean;WMC_CK_25%;WMC_CK_max;NPM;WMC_CK_min;Bugged;NOCh;WMC_CK_50%;NMI;WMC;DIT
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.4472135954999579;1.0;5.0;1.2;1.0;2.0;5.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.4472135954999581;1.0;5.0;1.2;1.0;2.0;9.0;1.0;True;0.0;1.0;0.0;19.0;1.0
0.0;0.0;1.6458405781822274;1.0;14.0;1.6428571428571428;1.0;6.0;9.0;1.0;True;0.0;1.0;0.0;19.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;1.0;28.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;31.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;31.0;1.0
0.0;0.0;0.0;1.0;7.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;24.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;27.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;27.0;1.0
0.0;0.0;2.5055493963954847;2.75;10.0;2.5;1.0;8.0;9.0;1.0;True;0.0;1.0;0.0;27.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;4.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.6749485577105528;1.0;10.0;1.3;1.0;3.0;4.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;24.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;19.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;19.0;1.0
0.0;0.0;0.7432233529572064;2.0;15.0;1.4666666666666666;1.0;3.0;10.0;1.0;False;0.0;1.0;0.0;22.0;1.0
0.0;0.0;0.0;1.0;5.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.4409585518440984;1.0;9.0;1.2222222222222223;1.0;2.0;2.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.983192080250175;2.0;6.0;2.1666666666666665;2.0;4.0;2.0;1.0;False;0.0;2.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;1.0;5.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;False;1.0;0.0;0.0;25.0;1.0
0.0;0.0;2.6628760937957834;1.0;12.0;2.0;1.0;10.0;9.0;1.0;False;1.0;1.0;0.0;25.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;False;1.0;0.0;0.0;30.0;1.0
0.0;0.0;3.158220855855236;1.0;13.0;2.1538461538461537;1.0;12.0;10.0;1.0;False;1.0;1.0;0.0;30.0;1.0
0.0;0.0;1.1338934190276817;1.5;7.0;1.5714285714285714;1.0;4.0;7.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;2.3804761428476167;3.0;4.0;2.5;1.0;6.0;4.0;1.0;False;0.0;1.5;0.0;12.0;1.0
0.0;0.0;0.0;4.0;1.0;4.0;4.0;4.0;38.0;4.0;True;0.0;4.0;0.0;53.0;1.0
0.0;0.0;0.9019246162889744;1.0;55.0;1.2363636363636363;1.0;7.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;38.0;2.0;True;0.0;2.0;0.0;53.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;38.0;1.0;True;0.0;1.5;0.0;53.0;1.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;38.0;1.0;True;0.0;2.0;0.0;53.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;True;0.0;0.0;0.0;53.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;True;0.0;0.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;38.0;1.0;True;0.0;2.0;0.0;53.0;1.0
0.0;0.0;1.0;2.5;3.0;2.0;1.5;3.0;38.0;1.0;True;0.0;2.0;0.0;53.0;1.0
0.0;0.0;0.0;4.0;1.0;4.0;4.0;4.0;38.0;4.0;True;0.0;4.0;0.0;53.0;1.0
0.0;0.0;0.0;3.0;1.0;3.0;3.0;3.0;38.0;3.0;True;0.0;3.0;0.0;53.0;1.0
0.0;0.0;1.1547005383792517;2.0;3.0;1.6666666666666667;1.0;3.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;True;0.0;0.0;0.0;53.0;1.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;38.0;1.0;True;0.0;2.0;0.0;53.0;1.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;38.0;1.0;True;0.0;2.0;0.0;53.0;1.0
0.0;0.0;1.4142135623730951;3.5;2.0;3.0;2.5;4.0;38.0;2.0;True;0.0;3.0;0.0;53.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;True;0.0;0.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;1.1547005383792517;2.0;3.0;1.6666666666666667;1.0;3.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;True;0.0;0.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;True;0.0;0.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;True;0.0;1.0;0.0;53.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;True;0.0;0.0;0.0;53.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;38.0;1.0;True;0.0;1.5;0.0;53.0;1.0
0.0;0.0;0.0;1.0;8.0;1.0;1.0;1.0;7.0;1.0;True;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.0;1.0;5.0;1.0;1.0;1.0;3.0;1.0;True;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;0.6324555320336759;2.0;6.0;2.0;2.0;3.0;7.0;1.0;False;0.0;2.0;0.0;11.0;1.0
0.0;0.0;0.31622776601683794;1.0;10.0;1.1;1.0;2.0;7.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;0.0;1.0;5.0;1.0;1.0;1.0;7.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;0.5;2.0;4.0;1.75;1.75;2.0;7.0;1.0;False;0.0;2.0;0.0;11.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.0;5.0;1.0;True;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.5773502691896257;1.5;3.0;1.3333333333333333;1.0;2.0;3.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.4142135623730951;3.5;2.0;3.0;2.5;4.0;1.0;2.0;False;0.0;3.0;0.0;4.0;1.0
0.0;0.0;2.5035587206627032;2.0;27.0;2.0370370370370368;1.0;12.0;20.0;1.0;True;0.0;1.0;0.0;49.0;1.0
0.0;0.0;2.201730920802777;3.0;21.0;2.380952380952381;1.0;9.0;12.0;1.0;True;0.0;1.0;0.0;38.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;1.0;1.0;False;0.0;1.5;0.0;4.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;False;0.0;2.0;0.0;3.0;1.0
0.0;0.0;1.9598063273805504;2.0;37.0;1.7837837837837838;1.0;12.0;20.0;1.0;True;0.0;1.0;0.0;56.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;20.0;1.0;True;0.0;1.0;0.0;56.0;1.0
0.0;0.0;0.0;10.0;1.0;10.0;10.0;10.0;20.0;10.0;True;0.0;10.0;0.0;56.0;1.0
0.0;0.0;0.40824829046386296;1.0;6.0;1.1666666666666667;1.0;2.0;3.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.3535533905932738;1.0;8.0;1.125;1.0;2.0;4.0;1.0;False;0.0;1.0;0.0;13.0;1.0
0.0;0.0;0.25;1.0;16.0;1.0625;1.0;2.0;12.0;1.0;False;0.0;1.0;0.0;19.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;12.0;2.0;False;0.0;2.0;0.0;19.0;1.0
0.0;0.0;0.6992058987801011;1.75;10.0;1.4;1.0;3.0;6.0;1.0;False;0.0;1.0;0.0;16.0;1.0
0.0;0.0;0.0;1.0;11.0;1.0;1.0;1.0;7.0;1.0;True;0.0;1.0;0.0;13.0;1.0
0.0;0.0;0.9161253813129044;2.25;8.0;1.625;1.0;3.0;4.0;1.0;False;0.0;1.0;0.0;14.0;1.0
0.0;0.0;1.118033988749895;2.0;9.0;1.6666666666666667;1.0;4.0;5.0;1.0;False;0.0;1.0;0.0;15.0;1.0
0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.0;1.0;7.0;1.0;1.0;1.0;4.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;8.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.9902391342578448;1.0;47.0;1.3829787234042554;1.0;6.0;42.0;1.0;False;0.0;1.0;0.0;64.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;42.0;1.0;False;0.0;1.0;0.0;64.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;42.0;2.0;False;0.0;2.0;0.0;64.0;1.0
0.0;0.0;0.2041241452319315;1.0;24.0;1.0416666666666667;1.0;2.0;26.0;1.0;False;0.0;1.0;0.0;30.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;26.0;2.0;False;0.0;2.0;0.0;30.0;1.0
0.0;0.0;1.0593499054713802;2.0;10.0;1.7;1.0;4.0;9.0;1.0;True;0.0;1.0;0.0;14.0;1.0
0.0;0.0;0.5163977794943223;1.75;6.0;1.3333333333333333;1.0;2.0;30.0;1.0;False;0.0;1.0;0.0;49.0;1.0
0.0;0.0;0.7910070399939841;1.5;43.0;1.3953488372093024;1.0;4.0;30.0;1.0;False;0.0;1.0;0.0;49.0;1.0
0.0;0.0;0.0;12.0;1.0;12.0;12.0;12.0;30.0;12.0;False;0.0;12.0;0.0;49.0;1.0
0.0;0.0;1.0869740590474166;1.0;35.0;1.3714285714285714;1.0;7.0;33.0;1.0;False;0.0;1.0;0.0;47.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;33.0;1.0;False;0.0;1.0;0.0;47.0;1.0
0.0;0.0;0.3518657752744984;1.0;15.0;1.1333333333333333;1.0;2.0;14.0;1.0;False;0.0;1.0;0.0;17.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;14.0;2.0;False;0.0;2.0;0.0;17.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.2768874620972691;1.0;25.0;1.08;1.0;2.0;27.0;1.0;False;0.0;1.0;0.0;31.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;27.0;1.0;False;0.0;1.0;0.0;31.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;False;1.0;2.0;0.0;13.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;1.0;0.0;0.0;13.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;1.0;0.0;0.0;13.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;False;1.0;2.0;0.0;13.0;1.0
0.0;0.0;2.362907813126304;3.75;4.0;2.75;1.0;6.0;2.0;1.0;False;1.0;2.0;0.0;13.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;2.0;1.0;False;1.0;1.0;0.0;13.0;1.0
0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;4.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;2.5625508125043432;3.5;6.0;3.1666666666666665;2.0;8.0;5.0;1.0;True;0.0;2.0;0.0;15.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.5773502691896257;1.5;3.0;1.3333333333333333;1.0;2.0;3.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;1.0;1.0;False;0.0;1.5;0.0;4.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.0;1.0;8.0;1.0;1.0;1.0;8.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;1.5;1.75;4.0;1.75;1.0;4.0;4.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;2.0;1.0;False;0.0;1.5;0.0;5.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;2.0;1.0;False;0.0;2.0;0.0;3.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;3.0;1.0
0.0;0.0;2.309401076758504;3.0;3.0;2.333333333333333;1.0;5.0;0.0;1.0;True;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;3.0;1.0
0.0;0.0;5.136375467309264;2.0;18.0;2.5;1.0;23.0;12.0;1.0;False;0.0;1.0;0.0;34.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.8744746321952063;2.0;17.0;1.4705882352941178;1.0;4.0;0.0;1.0;False;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.6987390281365429;2.0;15.0;2.2;1.0;6.0;14.0;1.0;False;0.0;2.0;0.0;29.0;1.0
0.0;0.0;1.0;3.0;11.0;2.0;1.0;3.0;0.0;1.0;True;0.0;2.0;0.0;0.0;0.0
0.0;0.0;1.8009968749527976;4.0;13.0;2.9230769230769234;2.0;7.0;2.0;1.0;False;0.0;2.0;0.0;26.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.8856180831641267;2.0;10.0;2.0;1.0;7.0;0.0;1.0;False;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.1547005383792517;2.0;3.0;1.6666666666666667;1.0;3.0;0.0;1.0;False;0.0;1.0;0.0;0.0;0.0
0.0;0.0;2.0517124090680467;3.0;15.0;2.7333333333333334;1.5;9.0;0.0;1.0;False;0.0;2.0;0.0;0.0;0.0
0.0;0.0;7.489386429535406;2.5;11.0;4.090909090909091;1.0;26.0;9.0;1.0;False;0.0;1.0;0.0;33.0;1.0
0.0;0.0;1.7677669529663689;2.5;8.0;2.375;1.0;6.0;8.0;1.0;False;0.0;2.0;0.0;19.0;1.0
0.0;0.0;0.4629100498862757;1.25;8.0;1.25;1.0;2.0;7.0;1.0;False;0.0;1.0;0.0;9.0;1.0
0.0;0.0;1.5275252316519468;2.5;7.0;2.0;1.0;5.0;4.0;1.0;False;0.0;1.0;0.0;15.0;1.0
0.0;0.0;3.707135975771207;2.0;15.0;2.8;1.0;15.0;8.0;1.0;True;0.0;2.0;0.0;34.0;1.0
0.0;0.0;1.0;1.5;4.0;1.5;1.0;3.0;4.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;15.155856953666461;26.0;5.0;17.8;7.0;39.0;1.0;1.0;False;0.0;16.0;0.0;45.0;1.0
0.0;0.0;0.7977240352174656;2.0;12.0;1.5;1.0;3.0;12.0;1.0;False;0.0;1.0;0.0;19.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.7449463436684921;1.0;14.0;1.3571428571428572;1.0;3.0;14.0;1.0;False;0.0;1.0;0.0;18.0;1.0
0.0;0.0;0.0;3.0;1.0;3.0;3.0;3.0;1.0;3.0;False;0.0;3.0;0.0;4.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;3.5355339059327378;4.75;2.0;3.5;2.25;6.0;2.0;1.0;False;0.0;3.5;0.0;4.0;1.0
0.0;0.0;0.8201995322647243;2.0;11.0;1.5454545454545454;1.0;3.0;10.0;1.0;True;0.0;1.0;0.0;18.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;6.0;1.0
0.0;0.0;0.0;3.0;1.0;3.0;3.0;3.0;0.0;3.0;False;0.0;3.0;0.0;6.0;1.0
0.0;0.0;0.0;3.0;1.0;3.0;3.0;3.0;0.0;3.0;False;0.0;3.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;5.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.2649110640673518;2.75;10.0;2.4;2.0;5.0;6.0;1.0;True;0.0;2.0;0.0;30.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;3.0;1.0;3.0;3.0;3.0;0.0;3.0;False;0.0;3.0;0.0;6.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;0.0;2.0;False;0.0;2.0;0.0;6.0;1.0
0.0;0.0;1.2110601416389966;1.75;6.0;1.6666666666666667;1.0;4.0;6.0;1.0;False;0.0;1.0;0.0;9.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.3522468075656269;1.5;15.0;1.6;1.0;6.0;7.0;1.0;False;0.0;1.0;0.0;15.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;19.0;1.0;1.0;1.0;21.0;1.0;False;0.0;1.0;0.0;21.0;1.0
0.0;0.0;1.949358868961793;4.0;5.0;2.4;1.0;5.0;2.0;1.0;False;0.0;1.0;0.0;9.0;1.0
0.0;0.0;1.1547005383792517;2.0;3.0;1.6666666666666667;1.0;3.0;3.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;2.345207879911715;3.0;5.0;3.0;2.0;7.0;3.0;1.0;False;0.0;2.0;0.0;12.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;4.0;2.0;True;0.0;2.0;0.0;14.0;1.0
0.0;0.0;0.5773502691896258;2.5;3.0;2.333333333333333;2.0;3.0;4.0;2.0;True;0.0;2.0;0.0;14.0;1.0
0.0;0.0;1.4652845537742532;2.0;18.0;2.1666666666666665;1.0;6.0;4.0;1.0;True;0.0;2.0;0.0;14.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;True;0.0;0.0;0.0;14.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;True;0.0;1.0;0.0;14.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.6399404734221844;2.0;15.0;1.5333333333333334;1.0;3.0;14.0;1.0;False;0.0;1.0;0.0;21.0;1.0
0.0;0.0;0.960768922830523;1.0;39.0;1.1538461538461535;1.0;7.0;40.0;1.0;False;0.0;1.0;0.0;46.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.4472135954999579;1.0;5.0;1.2;1.0;2.0;3.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;2.6457513110645907;5.5;3.0;4.0;3.0;6.0;3.0;1.0;False;0.0;5.0;0.0;9.0;1.0
0.0;0.0;0.0;1.0;8.0;1.0;1.0;1.0;8.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;1.0;1.5;4.0;1.5;1.0;3.0;1.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;12.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;0.5477225575051661;2.0;5.0;1.6;1.0;2.0;5.0;1.0;False;0.0;2.0;0.0;11.0;1.0
0.0;0.0;2.5;2.25;4.0;2.25;1.0;6.0;4.0;1.0;False;0.0;1.0;0.0;14.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;1.8929694486000912;2.75;4.0;2.25;1.0;5.0;1.0;1.0;False;0.0;1.5;0.0;7.0;1.0
0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;1.1690451944500122;2.0;6.0;1.8333333333333333;1.0;4.0;4.0;1.0;False;0.0;1.5;0.0;13.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;1.0;3.0;5.0;2.0;1.0;3.0;3.0;1.0;False;0.0;2.0;0.0;10.0;1.0
0.0;0.0;0.5773502691896257;2.0;3.0;1.6666666666666667;1.5;2.0;3.0;1.0;False;0.0;2.0;0.0;6.0;1.0
0.0;0.0;0.957427107756338;2.25;4.0;1.75;1.0;3.0;0.0;1.0;False;0.0;1.5;0.0;0.0;0.0
