Fout_mean;MCLC_50%;blamemerge_blamegetDifficulty_std;NOP_std;Fin_std;blame_merge_blame_getDistinctOperandsCnt_count;NVAR_min;blame_merge_blame_getDistinctOperatorsCnt_count;MCLC_max;NOP_50%;Fin_mean;NCOMP_count;blamemerge_blamegetDistinctOperatorsCnt_std;NVAR_75%;NCOMP_std;IOVars_min;Di_max;blamemerge_blamegetDistinctOperatorsCnt_mean;Si_count;blamemerge_blamegetDistinctOperandsCnt_mean;NOPa;Di_50%;Di_75%;blamemerge_blamegetDistinctOperatorsCnt_count;NBD_50%;NCOMP_75%;MCLC_25%;VG_75%;NBD_mean;Bugged;MCLC_std;Fin_50%;ClRCi;blamemerge_blamegetDistinctOperandsCnt_count;Ci_std;MCLC_min;NumberOfDistinctOperands;Di_25%;NVAR_count;blame_merge_blame_getDifficulty_std;NVAR_max;blame_merge_blame_getDistinctOperatorsCnt_std;NBD_25%;Fin_25%;blamemerge_blamegetDifficulty_max;blamemerge_blamegetDistinctOperandsCnt_max;Ci_50%;NBD_std;blame_merge_blame_getDifficulty_count;ClTCi;IOVars_max;blame_merge_blame_getDifficulty_mean;Si_max;NumberOfDistinctOperators;MCLC_mean;NOP_count;IOVars_std;Fout_50%;NOP_min;MCLC_count;VG_min;NBD_count;blame_merge_blame_getDistinctOperatorsCnt_max;NVAR_25%;NVAR_50%;Si_75%;Difficulty;blame_merge_blame_getDistinctOperatorsCnt_mean;VG_25%;NBD_max;Si_min;blamemerge_blamegetDistinctOperandsCnt_std;Si_std;IOVars_50%;blame_merge_blame_getDistinctOperandsCnt_mean;VG_count;Fin_count;NCOMP_max;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getDistinctOperandsCnt_max;VG_50%;Fin_min;Ci_max;Si_25%;VG_std;MCLC_75%;NOP_mean;blame_merge_blame_getDifficulty_min;Fout_25%;blame_merge_blame_getDistinctOperandsCnt_std;Di_min;Ci_mean;Di_std;NCOMP_min;Fout_count;NCOMP_50%;NOP_max;IOVars_mean;Fout_75%;IOVars_count;NVAR_std;Fout_max;NCOMP_25%;Di_mean;Fout_min;Di_count;Si_50%;NOP_25%;Fin_max;NOP_75%;Si_mean;blame_merge_blame_getDistinctOperandsCnt_min;NBD_75%;Ci_min;Ci_count;NCOMP_mean;Fin_75%;NVAR_mean;blame_merge_blame_getDistinctOperatorsCnt_min;IOVars_25%;Ci_75%;Fout_std;Ci_25%;blame_merge_blame_getDifficulty_max;NBD_min;VG_max;IOVars_75%;VG_mean;blamemerge_blamegetDifficulty_count;blamemerge_blamegetDistinctOperatorsCnt_max
0.21153846153846154;0.0;1.167166789635696;0.473665466715671;1.0725914826660627;0.0;0.0;0.0;5.0;2.0;0.21153846153846154;52.0;2.0074588493917784;0.0;0.2354354778987094;2.0;3.0;0.7871835443037974;52.0;0.7563291139240507;0.0;2.0;3.0;1264.0;1.0;0.0;0.0;1.0;1.1153846153846154;False;0.7851852247107507;0.0;2.568965517;1264.0;0.4470449311170028;0.0;86.0;2.0;52.0;0.0;4.0;0.0;1.0;0.0;6.4;9.0;2.5;0.3226025390322358;0.0;149.0;3.0;0.0;1.0;29.0;0.17307692307692307;52.0;0.4736654667156709;0.0;1.0;52.0;1.0;52.0;0.0;0.0;0.0;0.0;152.5872093023256;0.0;1.0;2.0;0.0;1.729294284658393;0.4123837191561249;3.0;0.0;52.0;52.0;1.0;0.4051543349407274;0.0;1.0;0.0;3.0;0.0;0.2354354778987094;0.0;1.6730769230769231;0.0;0.0;0.0;1.0;2.5769230769230766;0.6501537119562092;0.0;52.0;0.0;2.0;2.6730769230769234;0.0;52.0;0.5825517280354632;1.0;0.0;2.3653846153846154;0.0;52.0;0.0;1.0;6.0;2.0;0.21153846153846154;0.0;1.0;2.0;52.0;0.0576923076923077;0.0;0.1153846153846154;0.0;2.0;3.0;0.4123837191561249;2.0;0.0;1.0;2.0;3.0;1.0576923076923077;1264.0;9.0
0.0;1.0;1.4394711823025024;0.7527726527090809;0.0;0.0;0.0;0.0;25.0;2.0;0.0;6.0;2.4834694328759666;1.5;7.833687935236293;2.0;4.0;1.687570303712036;6.0;1.2910573678290214;0.0;3.0;3.0;3556.0;1.0;2.5;0.25;2.5;1.5;False;9.811557810392124;0.0;2.714285714;3556.0;0.7527726527090809;0.0;95.0;2.25;6.0;0.0;5.0;0.0;1.0;0.0;9.807692307692307;13.0;3.0;0.8366600265340756;0.0;19.0;4.0;0.0;0.0;37.0;5.333333333333333;6.0;0.7527726527090809;0.0;1.0;6.0;1.0;6.0;0.0;0.0;0.0;0.0;89.38421052631578;0.0;1.0;3.0;0.0;2.189718695963806;0.0;3.0;0.0;6.0;6.0;20.0;0.8424936151525015;0.0;1.0;0.0;4.0;0.0;4.400757510550504;4.0;1.8333333333333333;0.0;0.0;0.0;2.0;2.833333333333333;0.7527726527090809;0.0;6.0;1.0;3.0;2.833333333333333;0.0;6.0;2.0412414523193148;0.0;0.25;2.833333333333333;0.0;6.0;0.0;1.25;0.0;2.0;0.0;0.0;1.75;2.0;6.0;4.166666666666667;0.0;1.1666666666666667;0.0;2.25;3.0;0.0;2.25;0.0;1.0;12.0;3.0;3.1666666666666665;3556.0;17.0
0.0;0.0;0.8310408650680717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.6017445100003302;0.0;0.0;1.0;1.0;0.5406976744186046;1.0;0.4476744186046512;0.0;1.0;1.0;172.0;1.0;0.0;0.0;1.0;1.0;True;0.0;0.0;1.0;172.0;0.0;0.0;32.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3.5;11.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;18.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;22.21875;0.0;1.0;1.0;0.0;1.5073486070585709;0.0;1.0;0.0;1.0;1.0;0.0;0.2655038759689923;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;172.0;7.0
0.2;1.0;1.6177171054181;1.3038404810405295;0.4472135954999581;0.0;0.0;0.0;89.0;0.0;0.2;5.0;2.254829547844295;0.0;37.84573952243502;0.0;3.0;1.3780193236714977;5.0;2.996376811594203;0.0;1.0;1.0;828.0;1.0;5.0;0.0;1.0;1.4;False;39.185456485793296;0.0;1.166666667;828.0;1.0954451150103324;0.0;2099.0;0.0;5.0;0.0;3.0;0.0;1.0;0.0;9.285714285714286;8.0;1.0;0.8944271909999159;0.0;7.0;3.0;0.0;1.0;32.0;19.0;5.0;1.224744871391589;0.0;0.0;5.0;1.0;5.0;0.0;0.0;0.0;0.0;17.2120057170081;0.0;1.0;3.0;0.0;1.908736716523412;0.4472135954999581;1.0;0.0;5.0;5.0;86.0;0.7801975500345065;0.0;1.0;0.0;3.0;0.0;3.5777087639996634;5.0;0.8;0.0;0.0;0.0;0.0;1.2;1.224744871391589;0.0;5.0;1.0;3.0;1.0;0.0;5.0;1.3416407864998738;1.0;0.0;1.0;0.0;5.0;0.0;0.0;1.0;1.0;0.2;0.0;1.0;0.0;5.0;18.4;0.0;0.6;0.0;0.0;1.0;0.4472135954999581;1.0;0.0;1.0;9.0;1.0;2.6;828.0;12.0
0.0;3.0;1.5637289900169475;1.4142135623730951;0.0;0.0;0.0;0.0;71.0;0.5;0.0;4.0;2.6940305230438004;0.25;34.068558329736625;0.0;3.0;1.6950934579439252;4.0;3.0981308411214954;0.0;1.0;1.5;856.0;1.0;21.25;0.75;3.0;1.5;False;34.56756668709365;0.0;1.2;856.0;1.2583057392117916;0.0;2104.0;0.75;4.0;0.0;1.0;0.0;1.0;0.0;8.125;8.0;1.0;1.0;0.0;6.0;3.0;0.0;0.0;32.0;19.25;4.0;1.2583057392117916;0.0;0.0;4.0;1.0;4.0;0.0;0.0;0.0;0.0;17.437262357414447;0.0;1.0;3.0;0.0;2.017976813614933;0.0;1.0;0.0;4.0;4.0;70.0;0.8793126947040498;0.0;1.0;0.0;3.0;0.0;4.0;21.5;1.0;0.0;0.0;0.0;0.0;1.25;1.2583057392117916;0.0;4.0;3.0;3.0;1.25;0.0;4.0;0.5;0.0;0.75;1.25;0.0;4.0;0.0;0.0;0.0;1.5;0.0;0.0;1.5;0.0;4.0;19.0;0.0;0.25;0.0;0.75;1.5;0.0;0.75;0.0;1.0;9.0;1.5;3.0;856.0;13.0
0.0;3.0;1.5258421613749875;1.7320508075688772;0.0;0.0;0.0;0.0;39.0;2.0;0.0;4.0;2.5755018723457783;3.5;13.36662510384228;2.0;6.0;1.55268022181146;4.0;1.3049907578558226;0.0;3.0;3.75;7033.0;2.0;8.5;2.25;6.0;2.0;False;18.553975315279477;0.0;3.2;7033.0;1.7320508075688772;0.0;173.0;2.75;4.0;0.0;11.0;0.0;1.75;0.0;9.916666666666666;12.0;3.0;0.8164965809277259;0.0;16.0;6.0;0.0;0.0;40.0;11.25;4.0;1.7320508075688772;0.0;1.0;4.0;1.0;4.0;0.0;0.75;1.0;0.0;101.04046242774568;0.0;1.75;3.0;0.0;2.4569905269314867;0.0;3.0;0.0;4.0;4.0;28.0;0.8238169716912785;0.0;2.0;0.0;6.0;0.0;8.180260794538684;12.0;2.5;0.0;0.0;0.0;2.0;3.5;1.7320508075688772;0.0;4.0;2.0;5.0;3.5;0.0;4.0;5.188127472091127;0.0;1.5;3.5;0.0;4.0;0.0;1.75;0.0;2.75;0.0;0.0;2.25;2.0;4.0;8.0;0.0;3.25;0.0;2.75;3.75;0.0;2.75;0.0;1.0;18.0;3.75;5.75;7033.0;17.0
2.375;9.0;1.9701067343210883;1.807721533549109;2.997022331772464;0.0;0.0;0.0;72.0;2.5;1.875;8.0;2.7812222338745927;2.0;24.12726673288957;2.0;7.0;3.3381489841986456;8.0;2.8343115124153497;0.0;2.5;3.5;2215.0;1.0;21.75;3.0;3.0;1.875;False;24.784787961282106;1.0;14.576851852;2215.0;24.265517908022453;0.0;765.0;0.575;8.0;0.0;9.0;0.0;1.0;0.0;36.0;27.0;6.0;1.2464234547582251;0.0;174.92222222200004;7.0;0.0;64.0;39.0;19.5;8.0;1.6850180160122066;0.0;1.0;8.0;1.0;8.0;0.0;0.0;0.0;24.25;50.52156862745098;0.0;1.0;4.0;0.0;2.8019699101116213;25.837058103208488;3.0;0.0;8.0;8.0;70.0;1.8615028531789253;0.0;1.0;0.0;64.222222222;0.0;3.113908889391045;28.5;2.875;0.0;0.0;0.0;0.222222222;18.79027777775;2.3853642326070394;0.0;8.0;8.0;6.0;3.625;4.75;8.0;3.113908889391045;8.0;3.0;2.66527777775;0.0;8.0;0.0;1.75;9.0;3.5;16.125;0.0;3.0;2.0;8.0;17.875;2.0;1.625;0.0;2.75;24.825000000000006;3.461523198989552;3.0;0.0;1.0;10.0;4.25;2.625;2215.0;14.0
1.25;6.0;1.558925827694989;1.3024701806293193;1.6690459207925603;0.0;0.0;0.0;24.0;1.5;1.25;8.0;2.64966979305406;2.75;7.050835816716037;0.0;4.0;2.622099447513812;8.0;1.7602209944751381;0.0;0.5;1.125;905.0;1.0;11.25;1.0;3.25;1.375;False;8.814557763803503;1.0;3.49;905.0;5.271334203568796;0.0;90.0;0.30000000000000004;8.0;0.0;6.0;0.0;1.0;0.0;7.5;11.0;2.0;0.5175491695067657;0.0;34.9;4.0;0.0;16.0;38.0;8.625;8.0;1.48804761828569;1.0;0.0;8.0;1.0;8.0;0.0;0.0;0.0;1.75;76.42222222222222;0.0;1.0;2.0;0.0;2.2560067204662384;5.398412465054624;1.5;0.0;8.0;8.0;19.0;1.3225;0.0;1.0;0.0;16.4;0.75;1.9086270308410556;15.25;1.375;0.0;0.75;0.0;0.0;3.9875;1.315226759373238;0.0;8.0;5.0;3.0;1.75;1.25;8.0;2.5035688811888406;4.0;1.0;0.9875;0.0;8.0;1.0;0.0;5.0;2.25;3.0;0.0;2.0;0.0;8.0;7.0;1.25;1.625;0.0;0.75;4.25;1.2817398889233114;1.375;0.0;1.0;6.0;3.0;2.25;905.0;11.0
0.0;0.5;0.8937609418743429;0.7071067811865476;0.0;0.0;0.0;0.0;1.0;1.5;0.0;2.0;1.6504218869923202;0.75;0.0;2.0;3.0;0.6875;2.0;0.7625;0.0;2.5;2.75;80.0;1.5;0.0;0.25;1.75;1.5;False;0.7071067811865476;0.0;2.0;80.0;0.7071067811865476;0.0;35.0;2.25;2.0;0.0;1.0;0.0;1.25;0.0;4.0;12.0;2.5;0.7071067811865476;0.0;6.0;3.0;0.0;0.0;17.0;0.5;2.0;0.7071067811865476;0.0;1.0;2.0;1.0;2.0;0.0;0.25;0.5;0.0;15.785714285714285;0.0;1.25;2.0;0.0;2.130215119582105;0.0;2.5;0.0;2.0;2.0;0.0;0.3338541666666667;0.0;1.5;0.0;3.0;0.0;0.7071067811865476;0.75;1.5;0.0;0.0;0.0;2.0;2.5;0.7071067811865476;0.0;2.0;0.0;2.0;2.5;0.0;2.0;0.7071067811865476;0.0;0.0;2.5;0.0;2.0;0.0;1.25;0.0;1.75;0.0;0.0;1.75;2.0;2.0;0.0;0.0;0.5;0.0;2.25;2.75;0.0;2.25;0.0;1.0;2.0;2.75;1.5;80.0;8.0
0.0;0.0;0.9958310024443834;0.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;1.7796674175856897;0.25;0.0;2.0;3.0;0.7904761904761904;4.0;0.7238095238095238;0.0;2.0;2.25;105.0;1.0;0.0;0.0;1.25;1.25;False;0.5;0.0;2.0;105.0;0.5;0.0;39.0;2.0;4.0;0.0;1.0;0.0;1.0;0.0;4.0;12.0;2.0;0.5;0.0;10.0;3.0;0.0;0.0;19.0;0.25;4.0;0.5;0.0;1.0;4.0;1.0;4.0;0.0;0.0;0.0;0.0;20.21794871794872;0.0;1.0;2.0;0.0;1.8887075255888923;0.0;2.0;0.0;4.0;4.0;0.0;0.3992063492063492;0.0;1.0;0.0;3.0;0.0;0.5;0.25;1.25;0.0;0.0;0.0;2.0;2.25;0.5;0.0;4.0;0.0;2.0;2.25;0.0;4.0;0.5;0.0;0.0;2.25;0.0;4.0;0.0;1.0;0.0;1.25;0.0;0.0;1.25;2.0;4.0;0.0;0.0;0.25;0.0;2.0;2.25;0.0;2.0;0.0;1.0;2.0;2.25;1.25;105.0;8.0
0.0;5.0;2.2709613598788385;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;1.0;3.60962204788589;1.0;0.0;2.0;2.0;3.4803149606299213;1.0;1.9921259842519683;0.0;2.0;2.0;127.0;2.0;4.0;5.0;3.0;2.0;False;0.0;0.0;2.0;127.0;0.0;5.0;114.0;2.0;1.0;0.0;1.0;0.0;2.0;0.0;6.875;6.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;22.0;5.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0;30.008771929824558;0.0;3.0;2.0;0.0;2.021692136580916;0.0;2.0;0.0;1.0;1.0;4.0;2.1466535433070866;0.0;3.0;0.0;2.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;4.0;1.0;4.0;1.0;2.0;0.0;1.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;4.0;0.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;3.0;2.0;3.0;127.0;11.0
0.0;5.0;2.2869026443860374;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;1.0;3.6314021562847327;1.0;0.0;2.0;2.0;3.5572519083969465;1.0;2.015267175572519;0.0;2.0;2.0;131.0;2.0;4.0;5.0;3.0;2.0;False;0.0;0.0;2.0;131.0;0.0;5.0;113.0;2.0;1.0;0.0;1.0;0.0;2.0;0.0;6.875;6.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;22.0;5.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0;31.637168141592927;0.0;3.0;2.0;0.0;2.015267620420244;0.0;2.0;0.0;1.0;1.0;4.0;2.197837150127226;0.0;3.0;0.0;2.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;4.0;1.0;4.0;1.0;2.0;0.0;1.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;4.0;0.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;3.0;2.0;3.0;131.0;11.0
0.0;0.0;1.5245465845010635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.6219827223254883;0.0;0.0;1.0;1.0;1.5143638850889194;1.0;0.7688098495212038;0.0;1.0;1.0;731.0;1.0;0.0;0.0;1.0;1.0;True;0.0;0.0;10.12;731.0;0.0;0.0;135.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;12.0;12.0;1.0;0.0;0.0;101.2;1.0;0.0;0.0;47.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;81.2925925925926;0.0;1.0;1.0;0.0;1.5553393958863142;0.0;1.0;0.0;1.0;1.0;0.0;0.7345042668230083;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;731.0;12.0
0.0;0.5;1.5245465845010635;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;2.6219827223254883;0.0;0.957427107756338;1.0;3.0;1.5143638850889194;4.0;0.7688098495212038;0.0;1.0;1.5;731.0;1.0;1.25;0.0;1.0;1.0;True;0.957427107756338;0.0;10.12;731.0;1.0;0.0;135.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;12.0;12.0;1.0;0.0;0.0;101.2;3.0;0.0;0.0;47.0;0.75;4.0;1.0;0.0;0.0;4.0;1.0;4.0;0.0;0.0;0.0;0.0;81.2925925925926;0.0;1.0;1.0;0.0;1.5553393958863142;0.0;1.0;0.0;4.0;4.0;2.0;0.7345042668230083;0.0;1.0;0.0;3.0;0.0;0.0;1.25;0.5;0.0;0.0;0.0;1.0;1.5;1.0;0.0;4.0;0.5;2.0;1.5;0.0;4.0;0.0;0.0;0.0;1.5;0.0;4.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;1.0;4.0;0.75;0.0;0.0;0.0;1.0;1.5;0.0;1.0;0.0;1.0;1.0;1.5;1.0;731.0;12.0
0.0;0.0;1.5245465845010635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6219827223254883;0.0;0.0;0.0;0.0;1.5143638850889194;0.0;0.7688098495212038;0.0;0.0;0.0;731.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;10.12;731.0;0.0;0.0;135.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;101.2;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.2925925925926;0.0;0.0;0.0;0.0;1.5553393958863142;0.0;0.0;0.0;0.0;0.0;0.0;0.7345042668230083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;731.0;12.0
1.0;0.0;1.5245465845010635;0.6666666666666666;3.0;0.0;0.0;0.0;60.0;1.0;1.0;9.0;2.6219827223254883;1.0;14.186260959111106;1.0;3.0;1.5143638850889194;9.0;0.7688098495212038;0.0;2.0;3.0;731.0;1.0;1.0;0.0;2.0;2.7777777777777777;True;19.749120936836096;0.0;10.12;731.0;26.414200726124573;0.0;135.0;1.0;9.0;0.0;17.0;0.0;1.0;0.0;12.0;12.0;2.0;4.6037424389777115;0.0;101.2;3.0;0.0;81.0;47.0;7.5555555555555545;9.0;0.8660254037844386;0.0;0.0;9.0;1.0;9.0;0.0;0.0;0.0;0.0;81.2925925925926;0.0;1.0;15.0;0.0;1.5553393958863142;27.0;2.0;0.0;9.0;9.0;43.0;0.7345042668230083;0.0;1.0;0.0;81.2;0.0;11.924531204388895;3.0;1.2222222222222223;0.0;0.0;0.0;0.2;10.8;1.0535653752852738;0.0;9.0;0.0;2.0;2.0;0.0;9.0;5.585198693372013;9.0;0.0;1.7999999999999998;0.0;9.0;0.0;1.0;9.0;2.0;9.0;0.0;2.0;1.0;9.0;5.333333333333333;0.0;2.2222222222222223;0.0;1.0;3.0;3.0;1.0;0.0;1.0;37.0;3.0;5.222222222222221;731.0;12.0
0.0;0.0;1.5349656761974215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5988892668316366;0.0;0.0;0.0;0.0;2.1145981930575366;0.0;1.43509272467903;0.0;0.0;0.0;2103.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;2.363636364;2103.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;11.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.07692307692308;0.0;0.0;0.0;0.0;2.17512209232424;0.0;0.0;0.0;0.0;0.0;0.0;1.0446357810837126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2103.0;11.0
0.0;2.0;1.5349656761974215;1.3688047244316386;0.0;0.0;0.0;0.0;35.0;1.0;0.0;14.0;2.5988892668316366;2.0;7.250615737399725;0.0;5.0;2.1145981930575366;14.0;1.43509272467903;0.0;2.0;2.0;2103.0;2.0;1.0;0.0;2.75;2.142857142857143;False;10.410265432429009;0.0;2.363636364;2103.0;1.3008872711759818;0.0;195.0;1.0;14.0;0.0;10.0;0.0;1.0;0.0;7.5;11.0;2.0;1.4064216928154862;0.0;26.0;5.0;0.0;0.0;50.0;5.7142857142857135;14.0;1.3008872711759818;0.0;0.0;14.0;1.0;14.0;0.0;0.0;1.0;0.0;113.07692307692308;0.0;1.0;6.0;0.0;2.17512209232424;0.0;2.0;0.0;14.0;14.0;25.0;1.0446357810837126;0.0;2.0;0.0;5.0;0.0;4.5645552724405505;3.0;1.2142857142857142;0.0;0.0;0.0;0.0;2.0;1.3008872711759818;0.0;14.0;1.0;4.0;2.0;0.0;14.0;3.2547513873422957;0.0;0.0;2.0;0.0;14.0;0.0;0.0;0.0;1.75;0.0;0.0;2.0;0.0;14.0;3.571428571428572;0.0;2.142857142857143;0.0;1.0;2.0;0.0;1.0;0.0;1.0;15.0;2.0;3.7142857142857135;2103.0;11.0
0.0;0.0;1.5349656761974215;0.8366600265340756;0.0;0.0;0.0;0.0;9.0;1.0;0.0;5.0;2.5988892668316366;0.0;3.9370039370059056;1.0;3.0;2.1145981930575366;5.0;1.43509272467903;0.0;2.0;2.0;2103.0;1.0;1.0;0.0;4.0;1.2;False;3.911521443121589;0.0;2.363636364;2103.0;0.8366600265340756;0.0;195.0;1.0;5.0;0.0;2.0;0.0;1.0;0.0;7.5;11.0;2.0;0.4472135954999579;0.0;26.0;3.0;0.0;0.0;50.0;2.4;5.0;0.8366600265340756;0.0;0.0;5.0;1.0;5.0;0.0;0.0;0.0;0.0;113.07692307692308;0.0;1.0;2.0;0.0;2.17512209232424;0.0;2.0;0.0;5.0;5.0;9.0;1.0446357810837126;0.0;1.0;0.0;3.0;0.0;1.949358868961793;3.0;0.8;0.0;0.0;0.0;1.0;1.8;0.8366600265340756;0.0;5.0;0.0;2.0;1.8;0.0;5.0;0.8944271909999159;0.0;0.0;1.8;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;5.0;2.0;0.0;0.4;0.0;1.0;2.0;0.0;1.0;0.0;1.0;5.0;2.0;2.4;2103.0;11.0
0.25;6.5;1.7435506659528843;1.0967952547612556;1.5115831835960043;0.0;0.0;0.0;43.0;2.0;0.25;44.0;2.841449462033112;2.0;9.053517181820677;1.0;5.0;3.0395480225988702;44.0;2.0630885122410545;0.0;2.25;4.0;1062.0;2.0;10.0;1.0;7.0;2.977272727272727;False;9.929455188391072;0.0;3.3162393160000003;1062.0;1.6283654007265738;0.0;265.0;2.0;44.0;0.0;5.0;0.0;1.0;0.0;8.25;11.0;3.0;2.3176635825825964;0.0;129.33333333299998;5.0;0.0;9.0;44.0;8.681818181818182;44.0;1.2831235013285875;0.0;0.0;44.0;1.0;44.0;0.0;0.0;2.0;0.0;186.045283018868;0.0;1.75;11.0;0.0;2.5010408897526544;1.4847711791873703;3.0;0.0;44.0;44.0;39.0;1.4852726212895704;0.0;4.0;0.0;10.0;0.0;7.713247438434192;12.0;2.227272727272727;0.0;0.0;0.0;1.0;3.0984848484772725;1.2565076082259572;0.0;44.0;4.5;4.0;3.0681818181818183;0.0;44.0;1.3029483560773432;3.0;0.0;2.666666666659091;0.0;44.0;0.0;1.0;10.0;3.0;0.4318181818181818;0.0;4.0;1.0;44.0;7.1818181818181825;0.0;1.5;0.0;2.0;4.0;0.6147413901342467;2.0;0.0;1.0;41.0;4.0;6.25;1062.0;13.0
0.0;0.0;1.7435506659528843;0.5477225575051662;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;2.841449462033112;0.0;1.4142135623730951;1.0;1.0;3.0395480225988702;5.0;2.0630885122410545;0.0;1.0;1.0;1062.0;1.0;2.0;0.0;2.0;1.2;False;1.949358868961793;0.0;3.3162393160000003;1062.0;0.0;0.0;265.0;1.0;5.0;0.0;2.0;0.0;1.0;0.0;8.25;11.0;1.0;0.4472135954999581;0.0;129.33333333299998;1.0;0.0;0.0;44.0;1.4;5.0;0.0;0.0;0.0;5.0;1.0;5.0;0.0;0.0;0.0;0.0;186.045283018868;0.0;1.0;2.0;0.0;2.5010408897526544;0.0;1.0;0.0;5.0;5.0;3.0;1.4852726212895704;0.0;1.0;0.0;1.0;0.0;0.5477225575051661;3.0;0.4;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;5.0;0.8944271909999161;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;5.0;1.0;0.0;0.4;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;1.0;1.4;1062.0;13.0
