ClassFanOutComplexity_max;BooleanExpressionComplexity_std;NumberOfProtectedMethod_min;NumberOfPrivateMethod_std;NumberOfProtectedMethod_max;NumberOfMethods_Checkstyle_50%;NPathComplexity_25%;AnonymousInnerClassLength_min;NumberOfPackageMethod_count;NestedForDepth_min;NumberOfPrivateMethod_50%;ClassDataAbstractionCoupling_mean;ThrowsCount_min;NPathComplexity_50%;MethodLength_count;AnonymousInnerClassLength_75%;NestedForDepth_std;ExecutableStatementCount_mean;MethodLength_25%;NCSSForThisFile_count;NumberOfMethods_Checkstyle_min;ThrowsCount_25%;NCSSForThisClass_min;NCSSForThisClass_std;ClassFanOutComplexity_25%;NestedTryDepth_75%;AnonymousInnerClassLength_count;ExecutableStatementCount_75%;BooleanExpressionComplexity_mean;ThrowsCount_75%;NumberOfProtectedMethod_50%;NCSSForThisMethod_count;NCSSForThisClass_75%;CyclomaticComplexity_mean;NumberOfPrivateMethod_75%;NestedTryDepth_max;AnonymousInnerClassLength_std;AnonymousInnerClassLength_max;ExecutableStatementCount_count;NumberOfPrivateMethod_mean;ClassDataAbstractionCoupling_max;ClassFanOutComplexity_std;CyclomaticComplexity_75%;NumberOfMethods_Checkstyle_75%;NumberOfPublicMethods_Checkstyle_std;NumberOfPackageMethod_mean;NumberOfPublicMethods_Checkstyle_75%;MethodLength_75%;FileLength_std;FileLength_count;NCSSForThisFile_75%;NPathComplexity_std;ThrowsCount_max;NumberOfPublicMethods_Checkstyle_count;ClassFanOutComplexity_count;NCSSForThisMethod_25%;FileLength_75%;BooleanExpressionComplexity_min;NestedForDepth_max;MethodLength_min;CyclomaticComplexity_max;NumberOfProtectedMethod_mean;NestedIfElseDepth_mean;NestedIfElseDepth_25%;CyclomaticComplexity_min;NestedForDepth_50%;ClassFanOutComplexity_50%;NCSSForThisMethod_min;NPathComplexity_min;NPathComplexity_mean;FileLength_max;NCSSForThisMethod_75%;NCSSForThisClass_50%;NestedTryDepth_std;ExecutableStatementCount_25%;ThrowsCount_mean;ClassDataAbstractionCoupling_25%;AnonymousInnerClassLength_25%;NumberOfPublicMethods_Checkstyle_max;ThrowsCount_std;MethodLength_std;AnonymousInnerClassLength_50%;NCSSForThisClass_mean;ClassDataAbstractionCoupling_count;ClassFanOutComplexity_min;ExecutableStatementCount_min;CyclomaticComplexity_count;ClassDataAbstractionCoupling_75%;FileLength_25%;NumberOfPublicMethods_Checkstyle_25%;NumberOfPackageMethod_50%;NestedTryDepth_min;NestedIfElseDepth_50%;ClassDataAbstractionCoupling_min;NCSSForThisClass_max;ClassDataAbstractionCoupling_std;ThrowsCount_50%;MethodLength_mean;CyclomaticComplexity_25%;NumberOfPackageMethod_25%;NumberOfMethods_Checkstyle_max;NumberOfMethods_Checkstyle_std;NumberOfProtectedMethod_25%;NCSSForThisMethod_max;NestedTryDepth_50%;NestedForDepth_25%;ClassFanOutComplexity_75%;NumberOfPackageMethod_min;MethodLength_50%;NumberOfPrivateMethod_count;NumberOfPrivateMethod_max;BooleanExpressionComplexity_50%;NestedIfElseDepth_count;ExecutableStatementCount_std;NestedIfElseDepth_std;NumberOfMethods_Checkstyle_count;NCSSForThisFile_50%;NumberOfPackageMethod_std;NestedForDepth_75%;NumberOfProtectedMethod_75%;NumberOfPublicMethods_Checkstyle_mean;NumberOfPackageMethod_75%;AnonymousInnerClassLength_mean;NCSSForThisFile_mean;NumberOfMethods_Checkstyle_25%;NPathComplexity_75%;MethodLength_max;NCSSForThisFile_25%;NestedTryDepth_25%;NumberOfProtectedMethod_std;NumberOfPublicMethods_Checkstyle_min;NestedIfElseDepth_75%;NCSSForThisMethod_50%;NCSSForThisFile_std;ExecutableStatementCount_50%;NestedIfElseDepth_max;NCSSForThisFile_max;NCSSForThisClass_25%;NCSSForThisClass_count;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_50%;BooleanExpressionComplexity_max;NestedTryDepth_mean;NestedTryDepth_count;BooleanExpressionComplexity_75%;NumberOfPrivateMethod_25%;NumberOfProtectedMethod_count;FileLength_mean;NumberOfPrivateMethod_min;NCSSForThisMethod_std;BooleanExpressionComplexity_count;NCSSForThisMethod_mean;NCSSForThisFile_min;NumberOfMethods_Checkstyle_mean;ClassDataAbstractionCoupling_50%;NestedIfElseDepth_min;FileLength_50%;Bugged;NestedForDepth_mean;NPathComplexity_count;ThrowsCount_count;NPathComplexity_max;NumberOfPackageMethod_max;CyclomaticComplexity_std;FileLength_min;NestedForDepth_count;ClassFanOutComplexity_mean;ExecutableStatementCount_max;BooleanExpressionComplexity_25%
4.0;0.3535533905932738;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.125;0.0;1.0;8.0;0.0;0.3535533905932738;2.5;3.0;8.0;0.0;0.0;0.0;11.31370849898476;0.0;0.0;8.0;2.0;0.125;0.0;0.0;8.0;0.0;1.625;0.0;0.0;0.0;0.0;8.0;0.0;1.0;1.4142135623730951;1.25;0.0;2.8284271247461903;0.0;0.0;5.0;53.74011537017761;8.0;0.0;1.6690459207925603;0.0;8.0;8.0;2.0;0.0;0.0;1.0;3.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.25;152.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;5.95219047314276;0.0;4.0;8.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.3535533905932738;0.0;6.0;1.0;0.0;8.0;2.8284271247461903;0.0;11.0;0.0;0.0;0.0;0.0;3.0;8.0;0.0;0.0;8.0;2.97609523657138;0.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.875;0.0;1.25;19.0;0.0;0.0;0.0;0.0;0.0;2.0;13.788582233137676;1.0;0.0;39.0;0.0;8.0;1.0;0.0;1.0;0.0;8.0;0.0;0.0;8.0;19.0;0.0;3.2923070504261465;8.0;3.625;0.0;1.0;0.0;0.0;0.0;False;0.125;8.0;8.0;5.0;0.0;1.407885953173359;0.0;8.0;0.5;9.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;2.1666666666666665;3.0;12.0;0.0;0.0;0.0;15.877132402714706;0.0;0.0;12.0;1.0;0.0;0.0;0.0;12.0;0.0;1.1666666666666667;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.5773502691896256;1.0;0.0;3.4641016151377544;0.0;0.0;3.0;62.353829072479584;12.0;0.0;0.937436866561092;0.0;12.0;12.0;2.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.8333333333333334;216.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;4.712169930567598;0.0;4.583333333333333;12.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;4.75;1.0;0.0;12.0;3.4641016151377544;0.0;15.0;0.0;0.0;0.0;0.0;3.0;12.0;0.0;0.0;12.0;3.4597249846912645;0.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.75;0.0;1.0;19.0;0.0;0.0;0.0;0.0;0.0;2.0;16.454482671904334;1.0;0.0;57.0;0.0;12.0;1.0;0.0;0.0;0.0;12.0;0.0;0.0;12.0;18.0;0.0;3.7446932147677034;12.0;3.25;0.0;1.0;0.0;0.0;0.0;False;0.0;12.0;12.0;3.0;0.0;0.38924947208076144;0.0;12.0;0.16666666666666666;13.0;0.0
8.0;0.478713553878169;0.0;0.5;8.0;0.0;1.0;0.0;16.0;0.0;0.0;0.125;0.0;3.0;16.0;0.0;0.0;5.125;3.0;16.0;0.0;0.0;0.0;34.0;0.0;0.0;16.0;6.5;0.3125;0.0;0.0;16.0;0.0;3.75;0.0;0.0;0.0;0.0;16.0;0.125;2.0;2.0;4.25;0.0;1.5;0.0;0.0;14.25;105.5;16.0;0.0;89.73953049427735;0.0;16.0;16.0;2.0;0.0;0.0;0.0;0.0;12.0;0.5;0.0625;0.0;1.0;0.0;0.0;1.0;0.0;29.875;422.0;10.75;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;11.789826122551597;0.0;8.5;16.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.0;0.5;0.0;12.25;1.0;0.0;16.0;4.0;0.0;21.0;0.0;0.0;0.0;0.0;9.5;16.0;2.0;0.0;16.0;4.440345331915826;0.25;16.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;9.0;0.0;5.25;43.0;0.0;0.0;2.0;0.0;0.0;8.0;36.0;4.5;1.0;144.0;0.0;16.0;3.0;0.0;1.0;0.0;16.0;1.0;0.0;16.0;26.375;0.0;6.077280093375106;16.0;8.0;0.0;1.0;0.0;0.0;0.0;False;0.0;16.0;16.0;360.0;0.0;3.2557641192199416;0.0;16.0;0.5;14.0;0.0
4.0;0.2773500981126146;0.0;0.0;4.0;0.0;1.0;0.0;13.0;0.0;0.0;0.07692307692307693;0.0;1.0;13.0;0.0;0.0;1.3076923076923077;3.0;13.0;0.0;0.0;0.0;10.26195363016674;0.0;0.0;13.0;1.0;0.07692307692307693;0.0;0.0;13.0;0.0;1.3076923076923077;0.0;0.0;0.0;0.0;13.0;0.0;1.0;1.1094003924504583;1.0;0.0;2.496150883013532;0.0;0.0;3.0;61.29437168288782;13.0;0.0;3.1500915737605037;0.0;13.0;13.0;2.0;0.0;0.0;0.0;0.0;5.0;0.3076923076923077;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.6153846153846154;221.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;4.822490047310649;0.0;2.8461538461538463;13.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.2773500981126146;0.0;3.615384615384616;1.0;0.0;13.0;3.6055512754639887;0.0;10.0;0.0;0.0;0.0;0.0;3.0;13.0;0.0;0.0;13.0;1.7974340685458343;0.0;13.0;0.0;0.0;0.0;0.0;0.6923076923076923;0.0;0.0;3.2307692307692313;0.0;1.0;19.0;0.0;0.0;1.1094003924504583;0.0;0.0;2.0;11.648704120729814;1.0;0.0;42.0;0.0;13.0;1.0;0.0;1.0;0.0;13.0;0.0;0.0;13.0;17.0;0.0;2.331501112137293;13.0;2.4615384615384617;0.0;1.0;0.0;0.0;0.0;False;0.0;13.0;13.0;12.0;0.0;1.1094003924504583;0.0;13.0;0.3076923076923077;7.0;0.0
7.0;0.504524979109513;0.0;0.0;5.0;0.0;1.0;0.0;11.0;0.0;0.0;0.18181818181818185;0.0;2.0;11.0;0.0;0.0;4.2727272727272725;3.0;11.0;0.0;0.0;0.0;27.73904370115425;0.0;0.0;11.0;6.5;0.3636363636363637;0.0;0.0;11.0;0.0;3.1818181818181817;0.0;0.0;0.0;0.0;11.0;0.0;2.0;2.110579412044345;4.5;0.0;1.8090680674665816;0.0;0.0;14.0;81.70957438057394;11.0;0.0;17.420990473876884;0.0;11.0;11.0;2.0;0.0;0.0;0.0;0.0;9.0;0.4545454545454545;0.09090909090909093;0.0;1.0;0.0;0.0;1.0;0.0;7.909090909090909;271.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;9.437834882679779;0.0;8.363636363636363;11.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.6030226891555271;0.0;9.545454545454543;1.5;0.0;11.0;3.3166247903554;0.0;22.0;0.0;0.0;0.0;0.0;6.0;11.0;0.0;0.0;11.0;4.776838056516238;0.30151134457776363;11.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;8.909090909090908;0.0;6.0;27.0;0.0;0.0;1.507556722888818;0.0;0.0;4.0;29.54811176862084;2.0;1.0;98.0;0.0;11.0;2.0;0.0;1.0;0.0;11.0;1.0;0.0;11.0;24.63636363636364;0.0;7.839294959021853;11.0;7.363636363636362;0.0;1.0;0.0;0.0;0.0;False;0.0;11.0;11.0;60.0;0.0;2.5619594773603196;0.0;11.0;0.6363636363636364;14.0;0.0
5.0;0.33333333333333337;0.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.1111111111111111;0.0;1.0;9.0;0.0;0.0;1.6666666666666667;3.0;9.0;0.0;0.0;0.0;11.666666666666668;0.0;0.0;9.0;1.0;0.1111111111111111;0.0;0.0;9.0;0.0;1.3333333333333333;0.0;0.0;0.0;0.0;9.0;0.0;1.0;1.6666666666666667;1.0;0.0;2.666666666666667;0.0;0.0;3.0;79.66666666666667;9.0;0.0;1.0;0.0;9.0;9.0;2.0;0.0;0.0;0.0;3.0;3.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.3333333333333333;239.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;4.0;0.0;3.888888888888889;9.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.33333333333333337;0.0;4.333333333333333;1.0;0.0;9.0;3.0;0.0;10.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;9.0;2.0;0.0;9.0;0.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.0;4.4444444444444455;0.0;1.0;15.0;0.0;0.0;0.33333333333333337;0.0;0.0;2.0;13.333333333333336;1.0;0.0;40.0;0.0;9.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;26.555555555555557;0.0;2.6666666666666665;9.0;2.888888888888889;0.0;1.0;0.0;0.0;0.0;False;0.0;9.0;9.0;4.0;0.0;0.7071067811865476;0.0;9.0;0.5555555555555556;7.0;0.0
5.0;0.3333333333333333;0.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;1.0;3.0;9.0;0.0;0.0;0.0;8.333333333333334;0.0;0.0;9.0;1.0;0.1111111111111111;0.0;0.0;9.0;0.0;1.1111111111111112;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.6666666666666667;1.0;0.0;2.666666666666667;0.0;0.0;3.0;70.0;9.0;0.0;0.0;0.0;9.0;9.0;2.0;0.0;0.0;0.0;3.0;2.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;210.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;2.7777777777777777;9.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;3.0;1.0;0.0;9.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.0;3.2222222222222223;0.0;1.0;3.0;0.0;0.0;0.33333333333333337;0.0;0.0;2.0;9.666666666666666;1.0;0.0;29.0;0.0;9.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;23.33333333333333;0.0;0.0;9.0;2.0;0.0;1.0;0.0;0.0;0.0;False;0.0;9.0;9.0;1.0;0.0;0.33333333333333337;0.0;9.0;0.5555555555555556;1.0;0.0
4.0;0.4409585518440984;0.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;1.2222222222222223;3.0;9.0;0.0;0.0;0.0;11.333333333333332;0.0;0.0;9.0;1.0;0.2222222222222222;0.0;0.0;9.0;0.0;1.2222222222222223;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.3333333333333337;1.0;0.0;3.6666666666666665;0.0;0.0;3.0;85.00000000000001;9.0;0.0;0.6666666666666667;0.0;9.0;9.0;2.0;0.0;0.0;0.0;3.0;3.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.2222222222222223;255.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;2.333333333333333;0.0;3.7777777777777777;9.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;3.7777777777777777;1.0;0.0;12.0;3.9999999999999987;0.0;5.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;9.0;0.6666666666666667;0.0;9.0;0.0;0.0;0.0;0.0;1.2222222222222223;0.0;0.0;4.111111111111111;0.0;1.0;10.0;0.0;0.0;0.33333333333333337;0.0;0.0;2.0;12.33333333333333;1.0;0.0;37.0;0.0;9.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;28.33333333333333;0.0;1.0;9.0;2.333333333333333;0.0;1.3333333333333333;0.0;0.0;0.0;False;0.0;9.0;9.0;3.0;0.0;0.6666666666666667;0.0;9.0;0.4444444444444444;3.0;0.0
6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;17.0;0.0;0.0;0.0;0.0;1.0;17.0;0.0;0.0;1.4705882352941178;3.0;17.0;0.0;0.0;0.0;12.126781251816649;0.0;0.0;17.0;1.0;0.0;0.0;0.0;17.0;0.0;1.0588235294117647;0.0;0.0;0.0;0.0;17.0;0.0;0.0;1.4552137502179976;1.0;0.0;3.8805700005813284;0.0;0.0;3.0;81.49197001220789;17.0;0.0;0.24253562503633302;0.0;17.0;17.0;2.0;0.0;0.0;0.0;3.0;2.0;0.05882352941176471;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0588235294117647;336.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;0.0;2.425356250363329;0.0;2.9411764705882355;17.0;0.0;1.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;3.5882352941176467;1.0;0.0;17.0;4.123105625617661;0.0;11.0;0.0;0.0;0.0;0.0;3.0;17.0;0.0;0.0;17.0;1.9402850002906642;0.0;17.0;0.0;0.0;0.0;0.0;0.9411764705882352;0.0;0.0;3.294117647058824;0.0;1.0;13.0;0.0;0.0;0.24253562503633302;0.0;0.0;2.0;13.581995002034645;1.0;0.0;56.0;0.0;17.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0;19.764705882352946;0.0;2.1828206253269973;17.0;2.5294117647058822;0.0;1.0;0.0;0.0;0.0;False;0.0;17.0;17.0;2.0;0.0;0.24253562503633302;0.0;17.0;0.35294117647058826;9.0;0.0
3.0;0.5163977794943223;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.16666666666666666;0.0;1.0;6.0;0.0;0.0;2.6666666666666665;3.0;6.0;0.0;0.0;0.0;21.22891110412088;0.0;0.0;6.0;1.0;0.3333333333333333;0.0;0.0;6.0;0.0;2.6666666666666665;0.0;0.0;0.0;0.0;6.0;0.0;1.0;1.224744871391589;1.0;0.0;2.449489742783178;0.0;0.0;3.0;111.04353500617071;6.0;0.0;73.07644399303149;0.0;6.0;6.0;2.0;0.0;0.0;0.0;3.0;11.0;0.0;0.16666666666666666;0.0;1.0;0.0;0.0;2.0;1.0;30.83333333333333;272.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;12.247448713915892;0.0;8.666666666666666;6.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0.40824829046386296;0.0;8.0;1.0;0.0;6.0;2.449489742783178;0.0;15.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;6.0;4.08248290463863;0.40824829046386296;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.166666666666666;0.0;1.0;33.0;0.0;0.0;0.0;0.0;0.0;2.0;22.453655975512465;1.0;1.0;55.0;0.0;6.0;1.0;0.0;1.0;0.0;6.0;0.75;0.0;6.0;45.33333333333334;0.0;5.307227776030219;6.0;4.166666666666667;0.0;1.0;0.0;0.0;0.0;False;0.0;6.0;6.0;180.0;0.0;4.08248290463863;0.0;6.0;0.5;11.0;0.0
4.0;0.0;0.0;0.5773502691896258;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.6666666666666666;0.0;9.0;3.0;0.0;0.0;4.333333333333333;7.0;3.0;0.0;0.0;0.0;32.331615074619044;0.0;0.0;3.0;6.0;1.0;0.0;0.0;3.0;28.0;3.6666666666666665;0.5;0.0;0.0;0.0;3.0;0.3333333333333333;2.0;2.309401076758504;5.0;1.5;1.1547005383792517;0.0;1.0;12.5;139.71876514388944;3.0;31.5;4.618802153517007;0.0;3.0;3.0;4.5;121.0;1.0;0.0;3.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;6.333333333333332;242.0;8.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;5.686240703077327;0.0;18.666666666666668;3.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;1.1547005383792517;0.0;9.333333333333334;3.0;0.0;3.0;1.7320508075688772;0.0;9.0;0.0;0.0;2.0;0.0;11.0;3.0;1.0;1.0;3.0;3.055050463303893;0.0;3.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;21.0;0.0;9.0;14.0;0.0;0.0;0.0;0.0;0.0;7.0;36.37306695894642;5.0;0.0;63.0;0.0;3.0;5.0;0.0;1.0;0.0;3.0;1.0;0.0;3.0;80.66666666666667;0.0;3.6055512754639887;3.0;6.0;0.0;1.0;0.0;0.0;0.0;False;0.0;3.0;3.0;9.0;0.0;2.309401076758504;0.0;3.0;1.3333333333333333;7.0;1.0
3.0;0.7071067811865476;0.0;0.0;1.0;1.0;3.75;0.0;2.0;0.0;0.0;0.0;0.0;6.5;2.0;0.0;0.0;6.5;8.0;2.0;0.0;0.0;0.0;16.97056274847714;0.75;0.0;2.0;9.25;0.5;0.0;0.5;2.0;18.0;3.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.1213203435596424;4.75;1.5;0.7071067811865476;0.0;0.75;18.0;82.73149339882606;2.0;20.25;7.7781745930520225;0.0;2.0;2.0;5.0;87.75;0.0;0.0;3.0;6.0;0.5;0.5;0.25;1.0;0.0;1.5;2.0;1.0;6.5;117.0;11.0;12.0;0.0;3.75;0.0;0.0;0.0;1.0;0.0;14.142135623730953;0.0;12.0;2.0;0.0;1.0;2.0;0.0;29.25;0.25;0.0;0.0;0.5;0.0;24.0;0.0;0.0;13.0;2.25;0.0;2.0;1.4142135623730951;0.25;14.0;0.0;0.0;2.25;0.0;13.0;2.0;0.0;0.5;2.0;7.7781745930520225;0.7071067811865476;2.0;13.5;0.0;0.0;0.75;0.5;0.0;0.0;13.5;0.5;9.25;23.0;6.75;0.0;0.7071067811865476;0.0;0.75;8.0;19.091883092036785;6.5;1.0;27.0;6.0;2.0;3.5;0.5;1.0;0.0;2.0;0.75;0.0;2.0;58.5;0.0;8.48528137423857;2.0;8.0;0.0;1.0;0.0;0.0;58.5;False;0.0;2.0;2.0;12.0;0.0;3.5355339059327378;0.0;2.0;1.5;12.0;0.25
6.0;0.0;0.0;0.24253562503633302;1.0;0.0;1.0;0.0;17.0;0.0;0.0;0.0;0.0;1.0;17.0;0.0;0.0;1.8235294117647056;3.0;17.0;0.0;0.0;0.0;13.82453062707098;0.0;0.0;17.0;3.0;0.0;0.0;0.0;17.0;0.0;1.0588235294117647;0.0;0.0;0.0;0.0;17.0;0.05882352941176471;0.0;1.4552137502179976;1.0;0.0;3.638034375544995;0.0;0.0;5.0;84.64493313768021;17.0;0.0;0.24253562503633302;0.0;17.0;17.0;2.0;0.0;0.0;0.0;3.0;2.0;0.05882352941176471;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0588235294117647;349.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;0.0;2.23277722078291;0.0;3.3529411764705883;17.0;0.0;1.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;4.117647058823529;1.0;0.0;17.0;4.123105625617661;0.0;8.0;0.0;0.0;0.0;0.0;3.0;17.0;1.0;0.0;17.0;1.2366938848016846;0.0;17.0;0.0;0.0;0.0;0.0;0.8823529411764706;0.0;0.0;3.7647058823529416;0.0;1.0;12.0;0.0;0.0;0.24253562503633302;0.0;0.0;2.0;15.522280002325314;1.0;0.0;64.0;0.0;17.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0;20.529411764705888;0.0;1.5996323106926056;17.0;2.9411764705882355;0.0;1.0;0.0;0.0;0.0;False;0.0;17.0;17.0;2.0;0.0;0.24253562503633302;0.0;17.0;0.35294117647058826;5.0;0.0
3.0;0.8338093878327919;0.0;0.7745966692414832;0.0;0.0;1.0;0.0;15.0;0.0;0.0;0.06666666666666668;0.0;2.0;15.0;0.0;0.0;4.0;4.0;15.0;0.0;0.0;0.0;34.34045233637243;0.0;0.0;15.0;5.5;0.4666666666666667;0.0;0.0;15.0;0.0;3.333333333333333;0.0;0.0;0.0;0.0;15.0;0.2;1.0;0.7745966692414832;5.0;0.0;2.32379000772445;0.2;0.0;13.5;404.0812624543072;15.0;0.0;17.488227332639962;0.0;15.0;15.0;3.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;8.866666666666667;1565.0;7.5;0.0;0.0;2.0;0.0;0.0;0.0;9.0;0.0;8.830682441405783;0.0;8.866666666666667;15.0;0.0;1.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133.0;0.2581988897471611;0.0;10.133333333333333;1.0;0.0;15.0;3.8729833462074175;0.0;21.0;0.0;0.0;0.0;0.0;6.0;15.0;3.0;0.0;15.0;3.0472470011002204;0.0;15.0;0.0;0.7745966692414832;0.0;0.0;0.6;0.0;0.0;9.2;0.0;7.0;32.0;0.0;0.0;0.0;0.0;0.0;4.0;35.63144678510823;2.0;0.0;138.0;0.0;15.0;3.0;0.0;2.0;0.0;15.0;0.5;0.0;15.0;104.33333333333331;0.0;6.0379750626466535;15.0;6.8;0.0;1.0;0.0;0.0;0.0;True;0.0;15.0;15.0;69.0;3.0;2.5819888974716108;0.0;15.0;0.2;10.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;4.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;3.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;True;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0
